project_project_id,cases_case_id,cases_submitter_id,samples_sample_id,samples_submitter_id,portions_portion_id,portions_submitter_id,analytes_analyte_id,analytes_submitter_id,aliquots_aliquot_id,aliquots_aliquot_quantity,aliquots_aliquot_volume,aliquots_amount,aliquots_analyte_type,aliquots_analyte_type_id,aliquots_concentration,aliquots_no_matched_normal_low_pass_wgs,aliquots_no_matched_normal_targeted_sequencing,aliquots_no_matched_normal_wgs,aliquots_no_matched_normal_wxs,aliquots_selected_normal_low_pass_wgs,aliquots_selected_normal_targeted_sequencing,aliquots_selected_normal_wgs,aliquots_selected_normal_wxs,aliquots_source_center,aliquots_state,aliquots_submitter_id
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,3092f74e-821c-4f25-9cf9-44574a1bd1dc,TCGA-BF-AAOU-10A,ce30d038-e565-490a-9623-1d78cb311fea,TCGA-BF-AAOU-10A-01,f997083e-ab20-4b30-a967-879a96c4af15,TCGA-BF-AAOU-10A-01D,3cec2abb-24b6-410a-921f-8c6cc29eddc2,1.96,14.0,,,,0.14,,,,,,,true,,23,released,TCGA-BF-AAOU-10A-01D-A815-36
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,3092f74e-821c-4f25-9cf9-44574a1bd1dc,TCGA-BF-AAOU-10A,ce30d038-e565-490a-9623-1d78cb311fea,TCGA-BF-AAOU-10A-01,f997083e-ab20-4b30-a967-879a96c4af15,TCGA-BF-AAOU-10A-01D,d5605c56-6a7e-4319-99ee-0b2a98219d2d,0.94,6.7,,,,0.14,,,,,,,,,23,released,TCGA-BF-AAOU-10A-01D-A399-01
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,1f055753-4ad7-4a75-84cb-d48f0e4a112b,TCGA-BF-AAOU-01A-12W,aaf7b4de-efbb-441b-b744-9bbfb338b7c0,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-BF-AAOU-01A-12W-A450-08
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,4dff4fa2-29aa-477d-b835-5c6698c2b026,TCGA-BF-AAOU-01A-12R,450d4ee3-cd4b-46aa-bfb7-4a30263382b7,3.6,20.0,,,,0.18,,,,,,,,,23,released,TCGA-BF-AAOU-01A-12R-A39J-13
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,4dff4fa2-29aa-477d-b835-5c6698c2b026,TCGA-BF-AAOU-01A-12R,6e57fc3b-7e9d-4a9b-a1e7-77d4435c5b72,2.34,13.0,,,,0.18,,,,,,,,,23,released,TCGA-BF-AAOU-01A-12R-A39D-07
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,7e498c4f-5637-40a5-b5ae-1e44a150e3b9,TCGA-BF-AAOU-01A-12D,44a17f75-db7d-4be7-ac64-0d5ff8b712cc,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-BF-AAOU-01A-12D-A397-08
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,7e498c4f-5637-40a5-b5ae-1e44a150e3b9,TCGA-BF-AAOU-01A-12D,6da114ff-65f3-4bd3-98f8-bb8e1bc01a0a,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-BF-AAOU-01A-12D-A396-01
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,b885b05a-1094-407f-a880-7c63c09a43e6,TCGA-EB-A24C-01A-11R,cc0cd3e6-a133-4796-ab06-5adb905d5184,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-01A-11R-A18T-07
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,b885b05a-1094-407f-a880-7c63c09a43e6,TCGA-EB-A24C-01A-11R,ec189532-5b3b-46f1-9279-6c46dc1308b5,3.4,20.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-01A-11R-A18W-13
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,e04c5e5e-969d-40bd-836d-41d0ed7b29ee,TCGA-EB-A24C-01A-11W,8090e8c3-2530-492b-b9dd-1a9512b43a13,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A24C-01A-11W-A20L-08
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,e6a09e0c-bc0b-4f10-92fa-5b6826a4f336,TCGA-EB-A24C-01A-31-A644-42,c96c68b2-a2c7-4e8b-813c-600ce4199518,TCGA-EB-A24C-01A-31-A644-42-X024-S11,82ba5b94-1a17-41f3-82c3-0fa1fee71e29,,,,DNA,,,,,,,,,,,,released,TCGA-EB-A24C-01A-31-A644-42-X024-S11_aliquot
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,7209c7a0-6121-4cad-abea-ff6f21ab2461,TCGA-EB-A24C-10A-01W,e9426ca5-3a04-49a5-a525-568d5b3da835,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A24C-10A-01W-A20L-08
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,74565053-176c-4721-8e26-f25c36a6d2a6,TCGA-EB-A24C-10A-01D,0ef2ba62-bd6b-4934-9496-532c291ee0d0,2.0,100.0,,,,0.02,,,,,,,true,,23,released,TCGA-EB-A24C-10A-01D-A704-36
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,74565053-176c-4721-8e26-f25c36a6d2a6,TCGA-EB-A24C-10A-01D,1dad4c6e-95b8-41c8-ae4f-5a3bf31f1b99,3.6,40.0,,,,0.09,,,,,,,,,23,released,TCGA-EB-A24C-10A-01D-A199-08
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,74565053-176c-4721-8e26-f25c36a6d2a6,TCGA-EB-A24C-10A-01D,38a1abf6-ef0c-43d2-aea6-b00431957213,1.7,10.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-10A-01D-A190-02
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,74565053-176c-4721-8e26-f25c36a6d2a6,TCGA-EB-A24C-10A-01D,74a34268-ab27-4e48-8dc5-9904ae3493e5,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-10A-01D-A193-01
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,74565053-176c-4721-8e26-f25c36a6d2a6,TCGA-EB-A24C-10A-01D,7a8590cc-a18d-48c8-9b28-695f42b62152,1.21,13.4,,,,0.09,,,,,,,,,23,released,TCGA-EB-A24C-10A-01D-A38R-08
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,9b492df2-8520-48e3-825a-f5519b511969,TCGA-EB-A24C-10A,a215e8b4-3544-4cd0-be25-4ae12ff32f8c,TCGA-EB-A24C-10A-01,74565053-176c-4721-8e26-f25c36a6d2a6,TCGA-EB-A24C-10A-01D,93064ee5-5d66-4b34-9f7b-515da409f1dd,2.38,14.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-10A-01D-A815-36
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,b0c75271-1088-4158-b983-b2a6d20f248e,TCGA-EB-A430-01A-11D,1a8e93cb-79d8-4f05-a62d-5447f1e260bf,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-EB-A430-01A-11D-A24Q-01
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,58bedb93-c0a5-4c0a-bc57-f3cd24866e54,TCGA-EB-A24C-01A-22,b54b9e23-e9a3-4216-8f51-5309c52e606b,TCGA-EB-A24C-01A-22D,43bf6a29-b215-4d20-8348-209e75671526,2.24,14.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A24C-01A-22D-A815-36
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,38022b28-3fc4-4acf-b986-55a439950940,TCGA-EB-A24C-01A-11D,008ec451-b5ef-4305-925a-e25dbaa2675b,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-01A-11D-A19C-05
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,38022b28-3fc4-4acf-b986-55a439950940,TCGA-EB-A24C-01A-11D,4667b100-2459-46fe-92fd-3403bbb45f74,1.21,13.4,,,,0.09,,,,,,,,,23,released,TCGA-EB-A24C-01A-11D-A38R-08
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,38022b28-3fc4-4acf-b986-55a439950940,TCGA-EB-A24C-01A-11D,6916f7ca-ea97-4041-8733-e274451c8e8e,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-01A-11D-A191-01
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,38022b28-3fc4-4acf-b986-55a439950940,TCGA-EB-A24C-01A-11D,9a07df10-1d29-4cbf-8ea7-e07bf1ba2a03,3.6,40.0,,,,0.09,,,,,,,,,23,released,TCGA-EB-A24C-01A-11D-A197-08
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,38022b28-3fc4-4acf-b986-55a439950940,TCGA-EB-A24C-01A-11D,adb96432-a1ef-41b6-b7c0-85cc71ddcbbf,2.0,100.0,,,,0.02,,,,,,,,,23,released,TCGA-EB-A24C-01A-11D-A704-36
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,38022b28-3fc4-4acf-b986-55a439950940,TCGA-EB-A24C-01A-11D,b48d03d1-e323-4119-b62e-1952163aab2a,1.7,10.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A24C-01A-11D-A18Y-02
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,b0c75271-1088-4158-b983-b2a6d20f248e,TCGA-EB-A430-01A-11D,7776ae0a-1862-4ad8-82cf-fec550878c89,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A430-01A-11D-A24R-08
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,b0c75271-1088-4158-b983-b2a6d20f248e,TCGA-EB-A430-01A-11D,b821d622-e625-4276-8301-cc6c7c688fd6,1.95,13.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A430-01A-11D-A24V-05
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,b0c75271-1088-4158-b983-b2a6d20f248e,TCGA-EB-A430-01A-11D,d74244a2-afa0-4348-af73-248e24cb2999,2.1,14.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A430-01A-11D-A815-36
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,f389b20d-71be-4b6c-b5ae-8ad880c543c5,TCGA-EB-A430-01A-11R,736c2d12-3312-4fc6-8839-9a445c5f4211,3.2,20.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A430-01A-11R-A24Y-13
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,f389b20d-71be-4b6c-b5ae-8ad880c543c5,TCGA-EB-A430-01A-11R,99fa82f0-527e-4ed6-bead-516c21ab97be,2.08,13.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A430-01A-11R-A24X-07
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,f97db96b-61ce-43d6-861c-ea2251883bfc,TCGA-EB-A430-01A-11W,5023fa73-f101-4df0-8e3e-fc1906154bc1,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A430-01A-11W-A26E-08
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e42c6af8-7a5c-4081-84c4-265af021a5f9,TCGA-EB-A430-10A,ce4163f5-88d3-4a31-93ac-7add559abc17,TCGA-EB-A430-10A-01,886d11f8-1232-4b64-b9d1-fd605b09c206,TCGA-EB-A430-10A-01D,1d69a1ce-0f2c-4609-b89d-1decf14fabee,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-EB-A430-10A-01D-A24Q-01
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e42c6af8-7a5c-4081-84c4-265af021a5f9,TCGA-EB-A430-10A,ce4163f5-88d3-4a31-93ac-7add559abc17,TCGA-EB-A430-10A-01,886d11f8-1232-4b64-b9d1-fd605b09c206,TCGA-EB-A430-10A-01D,c3fb56ba-1b76-44cb-8e49-0232aa160af8,2.1,14.0,,,,0.15,,,,,,,true,,23,released,TCGA-EB-A430-10A-01D-A815-36
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e42c6af8-7a5c-4081-84c4-265af021a5f9,TCGA-EB-A430-10A,ce4163f5-88d3-4a31-93ac-7add559abc17,TCGA-EB-A430-10A-01,886d11f8-1232-4b64-b9d1-fd605b09c206,TCGA-EB-A430-10A-01D,ebd64ba0-7354-455a-bc52-7588dab77dd6,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A430-10A-01D-A24R-08
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e42c6af8-7a5c-4081-84c4-265af021a5f9,TCGA-EB-A430-10A,ce4163f5-88d3-4a31-93ac-7add559abc17,TCGA-EB-A430-10A-01,e12dd632-b107-4f7a-a3e4-b1f31aab9542,TCGA-EB-A430-10A-01W,d8daae7d-e6a4-4a85-a05c-92e8169057a1,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A430-10A-01W-A26E-08
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,6938e2d1-f962-471b-a321-f0b89eec9178,TCGA-EB-A550-10A,e6b66529-6cb4-42af-a5d4-7487bd6f19d8,TCGA-EB-A550-10A-01,2940a9a6-9211-4bb4-afbc-df395bc3b347,TCGA-EB-A550-10A-01W,75a392f1-26d5-4229-8b1e-0d216e01e1d2,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A550-10A-01W-A299-08
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,51da6019-fa94-4489-9328-7891a5d52fdf,TCGA-EB-A550-01A-61D,788dc356-ef8c-4e40-ba3c-c63b874be33f,2.0,100.0,,,,0.02,,,,,,,,,23,released,TCGA-EB-A550-01A-61D-A704-36
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,51da6019-fa94-4489-9328-7891a5d52fdf,TCGA-EB-A550-01A-61D,83319f42-be95-47ed-b318-2a0c7e2d9d43,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A550-01A-61D-A27K-08
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,51da6019-fa94-4489-9328-7891a5d52fdf,TCGA-EB-A550-01A-61D,bf6e2e53-8751-4a01-974e-7ef3f2924fb7,2.08,13.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A550-01A-61D-A27L-05
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,ce91d4c3-04ad-4ae7-9c63-497c15e796ba,TCGA-EB-A550-01A-61R,6c498221-fc9e-48d6-a19c-61aee6d7f843,3.2,20.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A550-01A-61R-A27U-13
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,ce91d4c3-04ad-4ae7-9c63-497c15e796ba,TCGA-EB-A550-01A-61R,d1bbd8aa-a941-4640-ac65-0d8335f8f998,2.08,13.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A550-01A-61R-A27Q-07
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,ee56e3f6-bdb6-49c6-bccc-9050ff2269d1,TCGA-EB-A550-01A-61W,3bb134e1-c2a2-417f-a8ed-8aafc441aa06,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A550-01A-61W-A298-08
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,6938e2d1-f962-471b-a321-f0b89eec9178,TCGA-EB-A550-10A,e6b66529-6cb4-42af-a5d4-7487bd6f19d8,TCGA-EB-A550-10A-01,3a2ab11a-3e6f-4fbc-a183-98eb40ac9390,TCGA-EB-A550-10A-01D,b9b8b182-c72e-4d49-8750-7562078e6767,1.07,6.7,,,,0.16,,,,,,,,,23,released,TCGA-EB-A550-10A-01D-A27M-01
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,6938e2d1-f962-471b-a321-f0b89eec9178,TCGA-EB-A550-10A,e6b66529-6cb4-42af-a5d4-7487bd6f19d8,TCGA-EB-A550-10A-01,3a2ab11a-3e6f-4fbc-a183-98eb40ac9390,TCGA-EB-A550-10A-01D,c57986d9-6005-493c-b993-8b744f49f8ec,2.0,100.0,,,,0.02,,,,,,,true,,23,released,TCGA-EB-A550-10A-01D-A704-36
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,6938e2d1-f962-471b-a321-f0b89eec9178,TCGA-EB-A550-10A,e6b66529-6cb4-42af-a5d4-7487bd6f19d8,TCGA-EB-A550-10A-01,3a2ab11a-3e6f-4fbc-a183-98eb40ac9390,TCGA-EB-A550-10A-01D,edd9d9bb-3a9c-4221-84d5-de796c5bab94,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A550-10A-01D-A27N-08
TCGA-SKCM,c757c326-6803-4451-a2d3-4368812855a7,TCGA-EB-A550,976fa900-4709-4bed-9f20-2bd95c57a806,TCGA-EB-A550-01A,d4a1ed56-a9f8-4f30-bfc1-db43a4970539,TCGA-EB-A550-01A-61,51da6019-fa94-4489-9328-7891a5d52fdf,TCGA-EB-A550-01A-61D,13214087-3e93-4068-899e-6cbdd5c4a328,1.07,6.7,,,,0.16,,,,,,,,,23,released,TCGA-EB-A550-01A-61D-A27J-01
TCGA-SKCM,3a8cfea5-1dcd-4dbb-bbd9-5bb602c54922,TCGA-EE-A184,46b5fd18-1359-45b5-b155-96d4691bcfca,TCGA-EE-A184-10B,74bb8229-278e-498e-a8aa-36b1b2fabf1c,TCGA-EE-A184-10B-01,9698b66a-5ce2-4836-bb2b-79b1ad4bead9,TCGA-EE-A184-10B-01W,c9327543-fc4a-49a6-aba3-bd76fb2e4cf2,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EE-A184-10B-01W-A20I-08
TCGA-SKCM,285d8e2c-f183-49d5-bc1c-fd47c6670acc,TCGA-GF-A2C7,d8d62d62-bf65-4f7d-a2e2-d97a1a0b7f6b,TCGA-GF-A2C7-10A,6ca6317f-b5b9-4297-9745-823c300e47f1,TCGA-GF-A2C7-10A-01,cea0f9e2-90be-4b00-829a-560f43468c89,TCGA-GF-A2C7-10A-01W,b2e4057f-8845-46cc-97f7-ad99fa960131,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-GF-A2C7-10A-01W-A20J-08
TCGA-SKCM,285d8e2c-f183-49d5-bc1c-fd47c6670acc,TCGA-GF-A2C7,d8d62d62-bf65-4f7d-a2e2-d97a1a0b7f6b,TCGA-GF-A2C7-10A,6ca6317f-b5b9-4297-9745-823c300e47f1,TCGA-GF-A2C7-10A-01,db00b52b-d1df-4926-8c3d-21a25626ab3d,TCGA-GF-A2C7-10A-01D,2f132c4a-f0c8-4b73-b4d8-9aebf13a6911,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-GF-A2C7-10A-01D-A199-08
TCGA-SKCM,285d8e2c-f183-49d5-bc1c-fd47c6670acc,TCGA-GF-A2C7,d8d62d62-bf65-4f7d-a2e2-d97a1a0b7f6b,TCGA-GF-A2C7-10A,6ca6317f-b5b9-4297-9745-823c300e47f1,TCGA-GF-A2C7-10A-01,db00b52b-d1df-4926-8c3d-21a25626ab3d,TCGA-GF-A2C7-10A-01D,32334924-2f86-4c7a-a74b-f429014df060,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-GF-A2C7-10A-01D-A193-01
TCGA-SKCM,285d8e2c-f183-49d5-bc1c-fd47c6670acc,TCGA-GF-A2C7,d8d62d62-bf65-4f7d-a2e2-d97a1a0b7f6b,TCGA-GF-A2C7-10A,6ca6317f-b5b9-4297-9745-823c300e47f1,TCGA-GF-A2C7-10A-01,db00b52b-d1df-4926-8c3d-21a25626ab3d,TCGA-GF-A2C7-10A-01D,89bb0409-1d64-4fee-a5ce-39b9aab6408c,1.5,10.0,,,,0.15,,,,,,,,,23,released,TCGA-GF-A2C7-10A-01D-A190-02
TCGA-SKCM,285d8e2c-f183-49d5-bc1c-fd47c6670acc,TCGA-GF-A2C7,d8d62d62-bf65-4f7d-a2e2-d97a1a0b7f6b,TCGA-GF-A2C7-10A,6ca6317f-b5b9-4297-9745-823c300e47f1,TCGA-GF-A2C7-10A-01,db00b52b-d1df-4926-8c3d-21a25626ab3d,TCGA-GF-A2C7-10A-01D,a396ad04-bfdf-455b-999c-cb539639ec9c,2.1,14.0,,,,0.15,,,,,,,true,,23,released,TCGA-GF-A2C7-10A-01D-A816-36
